IID,path,instance
1037891,1037891_21015_0_0.png,left
1037891,1037891_21016_0_0.png,right
1037950,1037950_21015_0_0.png,left
1037950,1037950_21016_0_0.png,right
1037966,1037966_21015_0_0.png,left
1037966,1037966_21016_0_0.png,right
1037973,1037973_21015_1_0.png,left
1037973,1037973_21016_1_0.png,right
1038158,1038158_21015_0_0.png,left
1038158,1038158_21016_0_0.png,right
1038221,1038221_21015_0_0.png,left
1038221,1038221_21016_0_0.png,right
1038356,1038356_21015_0_0.png,left
1038356,1038356_21016_0_0.png,right
1038454,1038454_21015_0_0.png,left
1038454,1038454_21016_0_0.png,right
1038491,1038491_21015_0_0.png,left
1038491,1038491_21016_0_0.png,right
1038578,1038578_21015_0_0.png,left
1038578,1038578_21016_0_0.png,right
1038792,1038792_21015_0_0.png,left
1038792,1038792_21016_0_0.png,right
1038882,1038882_21015_0_0.png,left
1038882,1038882_21016_0_0.png,right
1038911,1038911_21015_0_0.png,left
1038911,1038911_21016_0_0.png,right
1039076,1039076_21015_0_0.png,left
1039076,1039076_21016_0_0.png,right
1039211,1039211_21015_0_0.png,left
1039211,1039211_21016_0_0.png,right
1039412,1039412_21015_1_0.png,left
1039412,1039412_21016_1_0.png,right
1039769,1039769_21015_0_0.png,left
1039769,1039769_21016_0_0.png,right
1039778,1039778_21015_0_0.png,left
1039778,1039778_21016_0_0.png,right
1039801,1039801_21015_0_0.png,left
1039801,1039801_21016_0_0.png,right
1039957,1039957_21015_0_0.png,left
1039957,1039957_21016_0_0.png,right
1040101,1040101_21015_0_0.png,left
1040101,1040101_21016_0_0.png,right
1040172,1040172_21015_1_0.png,left
1040172,1040172_21016_1_0.png,right
1040212,1040212_21015_1_0.png,left
1040212,1040212_21016_1_0.png,right
1040313,1040313_21015_0_0.png,left
1040313,1040313_21016_0_0.png,right
1040467,1040467_21015_0_0.png,left
1040467,1040467_21016_0_0.png,right
1040723,1040723_21015_0_0.png,left
1040723,1040723_21016_0_0.png,right
1040777,1040777_21015_1_0.png,left
1040777,1040777_21016_1_0.png,right
1040798,1040798_21015_0_0.png,left
1040798,1040798_21016_0_0.png,right
1040945,1040945_21015_0_0.png,left
1040945,1040945_21016_0_0.png,right
1041082,1041082_21015_1_0.png,left
1041082,1041082_21016_1_0.png,right
1041134,1041134_21015_0_0.png,left
1041134,1041134_21016_0_0.png,right
1041155,1041155_21015_0_0.png,left
1041155,1041155_21016_0_0.png,right
1041218,1041218_21015_0_0.png,left
1041218,1041218_21016_0_0.png,right
1041575,1041575_21015_0_0.png,left
1041575,1041575_21016_0_0.png,right
1041589,1041589_21015_0_0.png,left
1041589,1041589_21016_0_0.png,right
1041685,1041685_21015_0_0.png,left
1041685,1041685_21016_0_0.png,right
1042034,1042034_21015_0_0.png,left
1042034,1042034_21016_0_0.png,right
1042081,1042081_21015_0_0.png,left
1042081,1042081_21016_0_0.png,right
1042097,1042097_21015_1_0.png,left
1042097,1042097_21016_1_0.png,right
1042116,1042116_21015_0_0.png,left
1042116,1042116_21016_0_0.png,right
1042165,1042165_21015_0_0.png,left
1042165,1042165_21016_0_0.png,right
1042689,1042689_21015_0_0.png,left
1042689,1042689_21016_0_0.png,right
1042756,1042756_21015_0_0.png,left
1042756,1042756_21016_0_0.png,right
1042996,1042996_21015_0_0.png,left
1042996,1042996_21016_0_0.png,right
1043190,1043190_21015_0_0.png,left
1043190,1043190_21016_0_0.png,right
1043227,1043227_21015_1_0.png,left
1043227,1043227_21016_1_0.png,right
1043239,1043239_21015_0_0.png,left
1043239,1043239_21016_0_0.png,right
1043336,1043336_21015_1_0.png,left
1043336,1043336_21016_1_0.png,right
1043400,1043400_21015_0_0.png,left
1043400,1043400_21016_0_0.png,right
1043616,1043616_21015_0_0.png,left
1043616,1043616_21016_0_0.png,right
1043659,1043659_21015_0_0.png,left
1043659,1043659_21016_0_0.png,right
1043805,1043805_21015_0_0.png,left
1043805,1043805_21016_0_0.png,right
1043873,1043873_21015_0_0.png,left
1043873,1043873_21016_0_0.png,right
1043963,1043963_21015_0_0.png,left
1043963,1043963_21016_0_0.png,right
1043991,1043991_21015_0_0.png,left
1043991,1043991_21016_0_0.png,right
1044200,1044200_21015_0_0.png,left
1044200,1044200_21016_0_0.png,right
1044281,1044281_21015_0_0.png,left
1044281,1044281_21016_0_0.png,right
1044415,1044415_21015_1_0.png,left
1044415,1044415_21016_1_0.png,right
1044521,1044521_21015_1_0.png,left
1044521,1044521_21016_1_0.png,right
1044562,1044562_21015_0_0.png,left
1044562,1044562_21016_0_0.png,right
1044783,1044783_21015_0_0.png,left
1044783,1044783_21016_0_0.png,right
1044838,1044838_21015_0_0.png,left
1044838,1044838_21016_0_0.png,right
1044846,1044846_21015_0_0.png,left
1044846,1044846_21016_0_0.png,right
1045256,1045256_21015_0_0.png,left
1045256,1045256_21016_0_0.png,right
1045287,1045287_21015_1_0.png,left
1045287,1045287_21016_1_0.png,right
1045321,1045321_21015_0_0.png,left
1045321,1045321_21016_0_0.png,right
1045655,1045655_21015_0_0.png,left
1045655,1045655_21016_0_0.png,right
1045738,1045738_21015_0_0.png,left
1045738,1045738_21016_0_0.png,right
1045767,1045767_21015_1_0.png,left
1045767,1045767_21016_1_0.png,right
1045789,1045789_21015_0_0.png,left
1045789,1045789_21016_0_0.png,right
1045790,1045790_21015_0_0.png,left
1045790,1045790_21016_0_0.png,right
1045876,1045876_21015_0_0.png,left
1045876,1045876_21016_0_0.png,right
1046108,1046108_21015_0_0.png,left
1046108,1046108_21016_1_0.png,right
1046315,1046315_21015_0_0.png,left
1046315,1046315_21016_0_0.png,right
1046418,1046418_21015_0_0.png,left
1046418,1046418_21016_0_0.png,right
1046559,1046559_21015_0_0.png,left
1046559,1046559_21016_0_0.png,right
1046598,1046598_21015_1_0.png,left
1046598,1046598_21016_1_0.png,right
1046725,1046725_21015_0_0.png,left
1046725,1046725_21016_0_0.png,right
1046776,1046776_21015_0_0.png,left
1046776,1046776_21016_0_0.png,right
1046869,1046869_21015_0_0.png,left
1046869,1046869_21016_0_0.png,right
1047132,1047132_21015_0_0.png,left
1047132,1047132_21016_0_0.png,right
1047163,1047163_21015_0_0.png,left
1047163,1047163_21016_0_0.png,right
1047241,1047241_21015_0_0.png,left
1047241,1047241_21016_0_0.png,right
1047346,1047346_21015_0_0.png,left
1047346,1047346_21016_0_0.png,right
1047460,1047460_21015_0_0.png,left
1047460,1047460_21016_0_0.png,right
1047536,1047536_21015_0_0.png,left
1047536,1047536_21016_0_0.png,right
1047650,1047650_21015_0_0.png,left
1047650,1047650_21016_0_0.png,right
1047714,1047714_21015_0_0.png,left
1047714,1047714_21016_0_0.png,right
1047721,1047721_21015_1_0.png,left
1047721,1047721_21016_1_0.png,right
1047795,1047795_21015_1_0.png,left
1047795,1047795_21016_1_0.png,right
1048139,1048139_21015_0_0.png,left
1048139,1048139_21016_0_0.png,right
1048153,1048153_21015_1_0.png,left
1048153,1048153_21016_1_0.png,right
1048203,1048203_21015_0_0.png,left
1048203,1048203_21016_0_0.png,right
1048238,1048238_21015_0_0.png,left
1048238,1048238_21016_0_0.png,right
1048275,1048275_21015_0_0.png,left
1048275,1048275_21016_0_0.png,right
1048420,1048420_21015_0_0.png,left
1048420,1048420_21016_0_0.png,right
1048437,1048437_21015_0_0.png,left
1048437,1048437_21016_0_0.png,right
1048485,1048485_21015_0_0.png,left
1048485,1048485_21016_0_0.png,right
1048531,1048531_21015_0_0.png,left
1048531,1048531_21016_0_0.png,right
1048674,1048674_21015_0_0.png,left
1048674,1048674_21016_0_0.png,right
1048742,1048742_21015_0_0.png,left
1048742,1048742_21016_0_0.png,right
1048819,1048819_21015_0_0.png,left
1048819,1048819_21016_0_0.png,right
1048908,1048908_21015_0_0.png,left
1048908,1048908_21016_0_0.png,right
1049037,1049037_21015_1_0.png,left
1049037,1049037_21016_1_0.png,right
1049051,1049051_21015_0_0.png,left
1049051,1049051_21016_0_0.png,right
1049107,1049107_21015_0_0.png,left
1049107,1049107_21016_0_0.png,right
1049534,1049534_21015_0_0.png,left
1049534,1049534_21016_0_0.png,right
1049569,1049569_21015_0_0.png,left
1049569,1049569_21016_0_0.png,right
1049581,1049581_21015_1_0.png,left
1049581,1049581_21016_1_0.png,right
1049653,1049653_21015_0_0.png,left
1049653,1049653_21016_0_0.png,right
1049664,1049664_21015_1_0.png,left
1049664,1049664_21016_1_0.png,right
1049747,1049747_21015_0_0.png,left
1049747,1049747_21016_0_0.png,right
1049865,1049865_21015_0_0.png,left
1049865,1049865_21016_0_0.png,right
1049952,1049952_21015_0_0.png,left
1049952,1049952_21016_0_0.png,right
1049989,1049989_21015_0_0.png,left
1049989,1049989_21016_0_0.png,right
1050070,1050070_21015_1_0.png,left
1050070,1050070_21016_1_0.png,right
1050227,1050227_21015_0_0.png,left
1050227,1050227_21016_0_0.png,right
1050288,1050288_21015_1_0.png,left
1050288,1050288_21016_1_0.png,right
1050630,1050630_21015_0_0.png,left
1050630,1050630_21016_0_0.png,right
1050818,1050818_21015_0_0.png,left
1050818,1050818_21016_0_0.png,right
1050831,1050831_21015_1_0.png,left
1050831,1050831_21016_1_0.png,right
1051037,1051037_21015_0_0.png,left
1051037,1051037_21016_0_0.png,right
1051432,1051432_21015_0_0.png,left
1051432,1051432_21016_0_0.png,right
1051688,1051688_21015_0_0.png,left
1051688,1051688_21016_0_0.png,right
1051696,1051696_21015_0_0.png,left
1051696,1051696_21016_0_0.png,right
1051792,1051792_21015_0_0.png,left
1051792,1051792_21016_0_0.png,right
1051804,1051804_21015_0_0.png,left
1051804,1051804_21016_0_0.png,right
1051882,1051882_21015_0_0.png,left
1051882,1051882_21016_0_0.png,right
1051898,1051898_21015_0_0.png,left
1051898,1051898_21016_0_0.png,right
1052036,1052036_21015_0_0.png,left
1052036,1052036_21016_0_0.png,right
1052083,1052083_21015_0_0.png,left
1052083,1052083_21016_0_0.png,right
1052106,1052106_21015_1_0.png,left
1052106,1052106_21016_1_0.png,right
1052168,1052168_21015_0_0.png,left
1052168,1052168_21016_0_0.png,right
1052678,1052678_21015_0_0.png,left
1052678,1052678_21016_0_0.png,right
1052681,1052681_21015_0_0.png,left
1052681,1052681_21016_0_0.png,right
1052880,1052880_21015_1_0.png,left
1052880,1052880_21016_1_0.png,right
1053023,1053023_21015_0_0.png,left
1053023,1053023_21016_0_0.png,right
1053065,1053065_21015_0_0.png,left
1053065,1053065_21016_0_0.png,right
1053231,1053231_21015_0_0.png,left
1053231,1053231_21016_0_0.png,right
1053273,1053273_21015_0_0.png,left
1053273,1053273_21016_0_0.png,right
1053309,1053309_21015_0_0.png,left
1053309,1053309_21016_0_0.png,right
1053325,1053325_21015_0_0.png,left
1053325,1053325_21016_0_0.png,right
1053332,1053332_21015_0_0.png,left
1053332,1053332_21016_0_0.png,right
1053354,1053354_21015_0_0.png,left
1053354,1053354_21016_0_0.png,right
1053474,1053474_21015_0_0.png,left
1053474,1053474_21016_0_0.png,right
1053503,1053503_21015_0_0.png,left
1053503,1053503_21016_0_0.png,right
1053546,1053546_21015_0_0.png,left
1053546,1053546_21016_0_0.png,right
1053552,1053552_21015_0_0.png,left
1053552,1053552_21016_0_0.png,right
1053606,1053606_21015_0_0.png,left
1053606,1053606_21016_0_0.png,right
1053764,1053764_21015_1_0.png,left
1053764,1053764_21016_1_0.png,right
1053796,1053796_21015_0_0.png,left
1053796,1053796_21016_0_0.png,right
1053886,1053886_21015_1_0.png,left
1053886,1053886_21016_1_0.png,right
1054162,1054162_21015_0_0.png,left
1054162,1054162_21016_0_0.png,right
1054302,1054302_21015_1_0.png,left
1054302,1054302_21016_1_0.png,right
1054635,1054635_21015_0_0.png,left
1054635,1054635_21016_0_0.png,right
1054912,1054912_21015_0_0.png,left
1054912,1054912_21016_0_0.png,right
1055032,1055032_21015_0_0.png,left
1055032,1055032_21016_0_0.png,right
1055188,1055188_21015_0_0.png,left
1055188,1055188_21016_0_0.png,right
1055304,1055304_21015_0_0.png,left
1055304,1055304_21016_0_0.png,right
1055468,1055468_21015_0_0.png,left
1055468,1055468_21016_0_0.png,right
1055505,1055505_21015_0_0.png,left
1055505,1055505_21016_0_0.png,right
1055610,1055610_21015_0_0.png,left
1055610,1055610_21016_0_0.png,right
1055872,1055872_21015_0_0.png,left
1055872,1055872_21016_0_0.png,right
1055949,1055949_21015_0_0.png,left
1055949,1055949_21016_0_0.png,right
1055995,1055995_21015_0_0.png,left
1055995,1055995_21016_0_0.png,right
1056232,1056232_21015_0_0.png,left
1056232,1056232_21016_0_0.png,right
1056384,1056384_21015_0_0.png,left
1056384,1056384_21016_0_0.png,right
1056543,1056543_21015_0_0.png,left
1056543,1056543_21016_0_0.png,right
1056638,1056638_21015_0_0.png,left
1056638,1056638_21016_0_0.png,right
1056756,1056756_21015_1_0.png,left
1056756,1056756_21016_1_0.png,right
1056760,1056760_21015_0_0.png,left
1056760,1056760_21016_0_0.png,right
1056845,1056845_21015_0_0.png,left
1056845,1056845_21016_0_0.png,right
1057047,1057047_21015_0_0.png,left
1057047,1057047_21016_0_0.png,right
1057050,1057050_21015_0_0.png,left
1057050,1057050_21016_0_0.png,right
1057073,1057073_21015_1_0.png,left
1057073,1057073_21016_1_0.png,right
1057172,1057172_21015_0_0.png,left
1057172,1057172_21016_0_0.png,right
1057212,1057212_21015_1_0.png,left
1057212,1057212_21016_1_0.png,right
1057424,1057424_21015_0_0.png,left
1057424,1057424_21016_0_0.png,right
1057475,1057475_21015_0_0.png,left
1057475,1057475_21016_0_0.png,right
1057633,1057633_21015_0_0.png,left
1057633,1057633_21016_0_0.png,right
1057922,1057922_21015_0_0.png,left
1057922,1057922_21016_0_0.png,right
1058087,1058087_21015_0_0.png,left
1058087,1058087_21016_0_0.png,right
1058242,1058242_21015_0_0.png,left
1058242,1058242_21016_0_0.png,right
1058281,1058281_21015_0_0.png,left
1058281,1058281_21016_0_0.png,right
1058385,1058385_21015_1_0.png,left
1058385,1058385_21016_1_0.png,right
1058654,1058654_21015_0_0.png,left
1058654,1058654_21016_0_0.png,right
1058691,1058691_21015_1_0.png,left
1058691,1058691_21016_1_0.png,right
1058745,1058745_21015_0_0.png,left
1058745,1058745_21016_0_0.png,right
1058799,1058799_21015_0_0.png,left
1058799,1058799_21016_0_0.png,right
1058803,1058803_21015_0_0.png,left
1058803,1058803_21016_0_0.png,right
1058846,1058846_21015_0_0.png,left
1058846,1058846_21016_0_0.png,right
1058889,1058889_21015_0_0.png,left
1058889,1058889_21016_0_0.png,right
1059064,1059064_21015_0_0.png,left
1059064,1059064_21016_0_0.png,right
1059191,1059191_21015_1_0.png,left
1059191,1059191_21016_1_0.png,right
1059298,1059298_21015_0_0.png,left
1059298,1059298_21016_0_0.png,right
1059510,1059510_21015_1_0.png,left
1059510,1059510_21016_1_0.png,right
1059558,1059558_21015_1_0.png,left
1059558,1059558_21016_1_0.png,right
1059574,1059574_21015_0_0.png,left
1059574,1059574_21016_0_0.png,right
1059583,1059583_21015_0_0.png,left
1059583,1059583_21016_0_0.png,right
1059714,1059714_21015_0_0.png,left
1059714,1059714_21016_0_0.png,right
1059837,1059837_21015_1_0.png,left
1059837,1059837_21016_1_0.png,right
1059926,1059926_21015_0_0.png,left
1059926,1059926_21016_0_0.png,right
1059978,1059978_21015_0_0.png,left
1059978,1059978_21016_0_0.png,right
1060100,1060100_21015_0_0.png,left
1060100,1060100_21016_0_0.png,right
1060231,1060231_21015_0_0.png,left
1060231,1060231_21016_0_0.png,right
1060620,1060620_21015_0_0.png,left
1060620,1060620_21016_0_0.png,right
1060821,1060821_21015_0_0.png,left
1060821,1060821_21016_0_0.png,right
1060857,1060857_21015_1_0.png,left
1060857,1060857_21016_1_0.png,right
1061040,1061040_21015_0_0.png,left
1061040,1061040_21016_0_0.png,right
1061230,1061230_21015_0_0.png,left
1061230,1061230_21016_0_0.png,right
1061324,1061324_21015_0_0.png,left
1061324,1061324_21016_0_0.png,right
1061605,1061605_21015_1_0.png,left
1061605,1061605_21016_1_0.png,right
1061684,1061684_21015_1_0.png,left
1061684,1061684_21016_1_0.png,right
1061795,1061795_21015_0_0.png,left
1061795,1061795_21016_0_0.png,right
1061812,1061812_21015_1_0.png,left
1061812,1061812_21016_1_0.png,right
1061955,1061955_21015_0_0.png,left
1061955,1061955_21016_0_0.png,right
1062009,1062009_21015_0_0.png,left
1062009,1062009_21016_0_0.png,right
1062091,1062091_21015_0_0.png,left
1062091,1062091_21016_0_0.png,right
1062102,1062102_21015_0_0.png,left
1062102,1062102_21016_0_0.png,right
1062188,1062188_21015_0_0.png,left
1062188,1062188_21016_0_0.png,right
1062304,1062304_21015_1_0.png,left
1062304,1062304_21016_1_0.png,right
1062683,1062683_21015_0_0.png,left
1062683,1062683_21016_0_0.png,right
1062699,1062699_21015_0_0.png,left
1062699,1062699_21016_0_0.png,right
1062844,1062844_21015_0_0.png,left
1062844,1062844_21016_0_0.png,right
1062856,1062856_21015_0_1.png,left
1062856,1062856_21016_0_0.png,right
1062921,1062921_21015_0_0.png,left
1062921,1062921_21016_0_0.png,right
1062933,1062933_21015_0_0.png,left
1062933,1062933_21016_0_0.png,right
1062962,1062962_21015_0_0.png,left
1062962,1062962_21016_0_0.png,right
1063199,1063199_21015_1_0.png,left
1063199,1063199_21016_1_0.png,right
1063335,1063335_21015_0_0.png,left
1063335,1063335_21016_0_0.png,right
1063602,1063602_21015_1_0.png,left
1063602,1063602_21016_1_0.png,right
1063784,1063784_21015_0_0.png,left
1063784,1063784_21016_0_0.png,right
1063816,1063816_21015_0_0.png,left
1063816,1063816_21016_0_0.png,right
1063859,1063859_21015_0_0.png,left
1063859,1063859_21016_0_0.png,right
1064130,1064130_21015_0_0.png,left
1064130,1064130_21016_0_0.png,right
1064198,1064198_21015_0_0.png,left
1064198,1064198_21016_0_0.png,right
1064248,1064248_21015_0_0.png,left
1064248,1064248_21016_0_0.png,right
1064366,1064366_21015_1_0.png,left
1064366,1064366_21016_1_0.png,right
1064373,1064373_21015_0_0.png,left
1064373,1064373_21016_0_0.png,right
1064449,1064449_21015_1_0.png,left
1064449,1064449_21016_1_0.png,right
1064520,1064520_21015_0_0.png,left
1064520,1064520_21016_0_0.png,right
1064568,1064568_21015_0_0.png,left
1064568,1064568_21016_0_0.png,right
1064810,1064810_21015_0_0.png,left
1064810,1064810_21016_0_0.png,right
1064845,1064845_21015_0_0.png,left
1064845,1064845_21016_0_0.png,right
1064858,1064858_21015_0_0.png,left
1064858,1064858_21016_0_0.png,right
1064883,1064883_21015_0_0.png,left
1064883,1064883_21016_0_0.png,right
1065118,1065118_21015_0_0.png,left
1065118,1065118_21016_0_0.png,right
1065166,1065166_21015_1_0.png,left
1065166,1065166_21016_1_0.png,right
1065213,1065213_21015_0_0.png,left
1065213,1065213_21016_0_0.png,right
1065351,1065351_21015_0_0.png,left
1065351,1065351_21016_0_0.png,right
1065508,1065508_21015_0_0.png,left
1065508,1065508_21016_0_0.png,right
1065609,1065609_21015_1_0.png,left
1065609,1065609_21016_1_0.png,right
1065838,1065838_21015_0_0.png,left
1065838,1065838_21016_0_0.png,right
1065977,1065977_21015_1_0.png,left
1065977,1065977_21016_1_0.png,right
1065982,1065982_21015_0_0.png,left
1065982,1065982_21016_0_0.png,right
1066036,1066036_21015_0_0.png,left
1066036,1066036_21016_0_0.png,right
1066074,1066074_21015_1_0.png,left
1066074,1066074_21016_1_0.png,right
1066120,1066120_21015_0_0.png,left
1066120,1066120_21016_0_0.png,right
1066256,1066256_21015_1_0.png,left
1066256,1066256_21016_1_0.png,right
1066333,1066333_21015_0_0.png,left
1066333,1066333_21016_0_0.png,right
1066357,1066357_21015_0_0.png,left
1066357,1066357_21016_0_0.png,right
1066711,1066711_21015_1_0.png,left
1066711,1066711_21016_1_0.png,right
1066746,1066746_21015_0_0.png,left
1066746,1066746_21016_0_0.png,right
1066854,1066854_21015_1_0.png,left
1066854,1066854_21016_1_0.png,right
1067014,1067014_21015_0_0.png,left
1067014,1067014_21016_0_0.png,right
1067033,1067033_21015_0_0.png,left
1067033,1067033_21016_0_0.png,right
